vector_row,movieId,title
2749,3687,Light Years (Gandahar)
2750,3688,Porky's
2751,3689,Porky's II: The Next Day
2752,3690,Porky's Revenge
2753,3691,Private School
2754,3692,Class of Nuke 'Em High
2755,3693,"Toxic Avenger, The"
2756,3694,"Toxic Avenger, Part II, The"
2757,3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The"
2758,3696,Night of the Creeps
2759,3697,Predator 2
2760,3698,"Running Man, The"
2761,3699,Starman
2762,3700,"Brother from Another Planet, The"
2763,3701,Alien Nation
2764,3702,Mad Max
2765,3703,"Road Warrior, The (Mad Max 2)"
2766,3704,Mad Max Beyond Thunderdome
2767,3705,Bird on a Wire
2768,3706,Angel Heart
2769,3707,9 1/2 Weeks (Nine 1/2 Weeks)
2770,3708,Firestarter
2771,3709,Sleepwalkers
2772,3710,Action Jackson
2773,3711,Sarafina!
2774,3712,Soapdish
2775,3713,"Long Walk Home, The"
2776,3714,Clara's Heart
2777,3715,Burglar
2778,3716,Fatal Beauty
2779,3717,Gone in 60 Seconds
2780,3719,Love's Labour's Lost
2781,3720,Sunshine
2782,3723,Hamlet
2783,3724,Coming Home
2784,3725,American Pop
2785,3726,Assault on Precinct 13
2786,3727,Near Dark
2787,3728,One False Move
2788,3729,Shaft
2789,3730,"Conversation, The"
2790,3731,Cutter's Way
2791,3732,"Fury, The"
2792,3733,"Paper Chase, The"
2793,3735,Serpico
2794,3736,"Ace in the Hole (Big Carnival, The)"
2795,3737,Lonely Are the Brave
2796,3738,"Sugarland Express, The"
2797,3739,Trouble in Paradise
2798,3740,Big Trouble in Little China
2799,3741,Badlands
2800,3742,Battleship Potemkin
2801,3743,Boys and Girls
2802,3744,Shaft
2803,3745,Titan A.E.
2804,3746,Butterfly (La lengua de las mariposas)
2805,3747,Jesus' Son
2806,3751,Chicken Run
2807,3752,"Me, Myself & Irene"
2808,3753,"Patriot, The"
2809,3754,"Adventures of Rocky and Bullwinkle, The"
2810,3755,"Perfect Storm, The"
2811,3756,"Golden Bowl, The"
2812,3758,Communion
2813,3760,"Kentucky Fried Movie, The"
2814,3761,"Blood In, Blood Out"
2815,3763,F/X
2816,3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion)
2817,3765,"Hot Spot, The"
2818,3766,Missing in Action
2819,3767,Missing in Action 2: The Beginning
2820,3768,Braddock: Missing in Action III
2821,3769,Thunderbolt and Lightfoot
2822,3770,Dreamscape
2823,3771,The Golden Voyage of Sinbad
2824,3773,House Party
2825,3774,House Party 2
2826,3783,Croupier
2827,3784,"Kid, The"
2828,3785,Scary Movie
2829,3786,But I'm a Cheerleader
2830,3787,Shower (Xizao)
2831,3788,Blow-Up (Blowup)
2832,3789,"Pawnbroker, The"
2833,3790,Groove
2834,3791,Footloose
2835,3792,Duel in the Sun
2836,3793,X-Men
2837,3794,Chuck & Buck
2838,3795,"Five Senses, The"
2839,3797,"In Crowd, The"
2840,3798,What Lies Beneath
2841,3799,Pokémon the Movie 2000
2842,3801,Anatomy of a Murder
2843,3802,Freejack
2844,3806,Mackenna's Gold
2845,3807,Sinbad and the Eye of the Tiger
2846,3808,"Two Women (Ciociara, La)"
2847,3809,What About Bob?
2848,3810,White Sands
2849,3811,Breaker Morant
2850,3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask
2851,3813,Interiors
2852,3814,Love and Death
2853,3816,"Official Story, The (La historia oficial)"
2854,3819,Tampopo
2855,3821,Nutty Professor II: The Klumps
2856,3822,"Girl on the Bridge, The (Fille sur le pont, La)"
2857,3823,Wonderland
2858,3824,Autumn in New York
2859,3825,Coyote Ugly
2860,3826,Hollow Man
2861,3827,Space Cowboys
2862,3830,Psycho Beach Party
2863,3831,Saving Grace
2864,3832,"Black Sabbath (Tre volti della paura, I)"
2865,3833,"Brain That Wouldn't Die, The"
2866,3834,Bronco Billy
2867,3835,"Crush, The"
2868,3836,Kelly's Heroes
2869,3837,Phantasm II
2870,3838,Phantasm III: Lord of the Dead
2871,3839,Phantasm IV: Oblivion
2872,3840,Pumpkinhead
2873,3841,Air America
2874,3843,Sleepaway Camp
2875,3844,Steel Magnolias
2876,3845,And God Created Woman (Et Dieu... créa la femme)
2877,3846,Easy Money
2878,3847,"Ilsa, She Wolf of the SS"
2879,3849,The Spiral Staircase
2880,3851,I'm the One That I Want
2881,3852,"Tao of Steve, The"
2882,3855,"Affair of Love, An (Liaison pornographique, Une)"
2883,3857,Bless the Child
2884,3858,Cecil B. DeMented
2885,3859,"Eyes of Tammy Faye, The"
2886,3861,"Replacements, The"
2887,3862,About Adam
2888,3863,"Cell, The"
2889,3864,Godzilla 2000 (Gojira ni-sen mireniamu)
2890,3865,"Original Kings of Comedy, The"
2891,3868,"Naked Gun: From the Files of Police Squad!, The"
2892,3869,"Naked Gun 2 1/2: The Smell of Fear, The"
2893,3870,Our Town
2894,3871,Shane
2895,3872,"Suddenly, Last Summer"
2896,3873,Cat Ballou
2897,3877,Supergirl
2898,3879,"Art of War, The"
2899,3882,Bring It On
2900,3884,"Crew, The"
2901,3888,Skipped Parts
2902,3889,Highlander: Endgame (Highlander IV)
2903,3893,Nurse Betty
2904,3894,Solas
2905,3895,"Watcher, The"
2906,3896,"Way of the Gun, The"
2907,3897,Almost Famous
2908,3898,Bait
2909,3899,Circus
2910,3900,Crime and Punishment in Suburbia
2911,3901,Duets
2912,3906,Under Suspicion
2913,3908,Urban Legends: Final Cut
2914,3909,Woman on Top
2915,3910,Dancer in the Dark
2916,3911,Best in Show
2917,3912,Beautiful
2918,3914,"Broken Hearts Club, The"
2919,3915,Girlfight
2920,3916,Remember the Titans
2921,3917,Hellraiser
2922,3918,Hellbound: Hellraiser II
2923,3919,Hellraiser III: Hell on Earth
2924,3920,"Faraway, So Close (In weiter Ferne, so nah!)"
2925,3922,Bikini Beach
2926,3925,Stranger Than Paradise
2927,3926,Voyage to the Bottom of the Sea
2928,3927,Fantastic Voyage
2929,3928,Abbott and Costello Meet Frankenstein
2930,3929,"Bank Dick, The"
2931,3930,"Creature from the Black Lagoon, The"
2932,3932,"Invisible Man, The"
2933,3933,"Killer Shrews, The"
2934,3937,Runaway
2935,3938,"Slumber Party Massacre, The"
2936,3939,Slumber Party Massacre II
2937,3940,Slumber Party Massacre III
2938,3941,Sorority House Massacre
2939,3942,Sorority House Massacre II
2940,3943,Bamboozled
2941,3945,Digimon: The Movie
2942,3946,Get Carter
2943,3947,Get Carter
2944,3948,Meet the Parents
2945,3949,Requiem for a Dream
2946,3950,Tigerland
2947,3951,Two Family House
2948,3952,"Contender, The"
2949,3953,Dr. T and the Women
2950,3955,"Ladies Man, The"
2951,3957,Billy Jack
2952,3958,Billy Jack Goes to Washington
2953,3959,"Time Machine, The"
2954,3962,Ghoulies II
2955,3963,"Unsinkable Molly Brown, The"
2956,3964,"Adventures of Ichabod and Mr. Toad, The"
2957,3965,"Strange Love of Martha Ivers, The"
2958,3966,Detour
2959,3967,Billy Elliot
2960,3968,Bedazzled
2961,3969,Pay It Forward
2962,3971,"Private Eyes, The"
2963,3972,"Legend of Drunken Master, The (Jui kuen II)"
2964,3973,Book of Shadows: Blair Witch 2
2965,3974,"Little Vampire, The"
2966,3977,Charlie's Angels
2967,3978,"Legend of Bagger Vance, The"
2968,3979,Little Nicky
2969,3980,Men of Honor
2970,3981,Red Planet
2971,3983,You Can Count on Me
2972,3984,Diamonds Are Forever
2973,3985,"Eagle Has Landed, The"
2974,3986,"6th Day, The"
2975,3987,Bounce
2976,3988,How the Grinch Stole Christmas (a.k.a. The Grinch)
2977,3989,One Day in September
2978,3990,Rugrats in Paris: The Movie
2979,3991,102 Dalmatians
2980,3992,Malèna
2981,3993,Quills
2982,3994,Unbreakable
2983,3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long)"
2984,3997,Dungeons & Dragons
2985,3998,Proof of Life
2986,3999,Vertical Limit
2987,4000,"Bounty, The"
2988,4002,"Planes, Trains & Automobiles"
2989,4003,She's Having a Baby
2990,4005,"Living Daylights, The"
2991,4006,Transformers: The Movie
2992,4007,Wall Street
2993,4008,Born on the Fourth of July
2994,4009,Talk Radio
2995,4010,Brewster's Millions
2996,4011,Snatch
2997,4012,Punchline
2998,4014,Chocolat
2999,4015,"Dude, Where's My Car?"
3000,4016,"Emperor's New Groove, The"
3001,4017,Pollock
3002,4018,What Women Want
3003,4019,Finding Forrester
3004,4020,"Gift, The"
3005,4021,Before Night Falls
3006,4022,Cast Away
3007,4023,"Family Man, The"
3008,4024,"House of Mirth, The"
3009,4025,Miss Congeniality
3010,4027,"O Brother, Where Art Thou?"
3011,4029,State and Main
3012,4030,Dracula 2000
3013,4031,All the Pretty Horses
3014,4032,"Everlasting Piece, An"
3015,4033,Thirteen Days
3016,4034,Traffic
3017,4035,"Claim, The"
3018,4036,Shadow of the Vampire
3019,4037,House of Games
3020,4039,Annie
3021,4040,Don't Tell Mom the Babysitter's Dead
3022,4041,"Officer and a Gentleman, An"
3023,4042,"Alamo, The"
3024,4043,At Close Range
3025,4046,Friendly Persuasion
3026,4047,Gettysburg
3027,4051,Horrors of Spider Island (Ein Toter Hing im Netz)
3028,4052,Antitrust
3029,4053,Double Take
3030,4054,Save the Last Dance
3031,4055,Panic
3032,4056,"Pledge, The"
3033,4061,The Man in the Moon
3034,4062,Mystic Pizza
3035,4063,Prelude to a Kiss
3036,4064,Coffy
3037,4065,Foxy Brown
3038,4066,I'm Gonna Git You Sucka
3039,4067,Untamed Heart
3040,4068,Sugar & Spice
3041,4069,"Wedding Planner, The"
3042,4074,"Legend of Rita, The (Stille nach dem Schuß, Die)"
3043,4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien)"
3044,4078,Amazing Grace and Chuck
3045,4079,Amazon Women on the Moon
3046,4080,Baby Boom
3047,4081,Back to the Beach
3048,4082,Barfly
3049,4083,Best Seller
3050,4084,Beverly Hills Cop II
3051,4085,Beverly Hills Cop
3052,4086,"Big Easy, The"
3053,4089,Born in East L.A.
3054,4090,"Brave Little Toaster, The"
3055,4091,Can't Buy Me Love
3056,4092,Cherry 2000
3057,4093,Cop
3058,4102,Eddie Murphy Raw
3059,4103,Empire of the Sun
3060,4104,Ernest Goes to Camp
3061,4105,"Evil Dead, The"
3062,4109,Flowers in the Attic
3063,4110,"Fourth Protocol, The"
3064,4111,Gardens of Stone
3065,4113,"Glass Menagerie, The"
3066,4115,Hiding Out
3067,4116,Hollywood Shuffle
3068,4117,Hope and Glory
3069,4121,Innerspace
3070,4123,Ishtar
3071,4124,Jaws: The Revenge
3072,4125,Leonard Part 6
3073,4126,Less Than Zero
3074,4127,"Like Father, Like Son"
3075,4128,"Lost Boys, The"
3076,4129,Made in Heaven
3077,4130,Maid to Order
3078,4131,Making Mr. Right
3079,4132,Mannequin
3080,4133,Masters of the Universe
3081,4135,"Monster Squad, The"
3082,4138,My Demon Lover
3083,4139,No Man's Land
3084,4141,Head Over Heels
3085,4142,Left Behind: The Movie
3086,4143,Valentine
3087,4144,In the Mood For Love (Fa yeung nin wa)
3088,4146,"Million Dollar Hotel, The"
3089,4147,Nico and Dani (Krámpack)
3090,4148,Hannibal
3091,4149,Saving Silverman (Evil Woman)
3092,4152,Vatel
3093,4153,Down to Earth
3094,4154,Recess: School's Out
3095,4155,Sweet November
3096,4156,Company Man
3097,4157,"Price of Milk, The"
3098,4158,Monkeybone
3099,4159,3000 Miles to Graceland
3100,4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La)"
3101,4161,"Mexican, The"
3102,4164,"Caveman's Valentine, The"
3103,4166,Series 7: The Contenders
3104,4167,15 Minutes
3105,4168,Get Over It
3106,4171,Long Night's Journey Into Day
3107,4174,Avalon
3108,4175,Gray's Anatomy
3109,4178,Of Mice and Men
3110,4180,Reform School Girls
3111,4181,Tapeheads
3112,4184,"Bishop's Wife, The"
3113,4187,Lilies of the Field
3114,4189,"Greatest Story Ever Told, The"
3115,4190,Elmer Gantry
3116,4191,Alfie
3117,4193,"Fantasticks, The"
3118,4194,I Know Where I'm Going!
3119,4195,"Abominable Dr. Phibes, The"
3120,4197,Real Life
3121,4198,Battle Beyond the Stars
3122,4200,Double Impact
3123,4202,Fuzz
3124,4203,Harley Davidson and the Marlboro Man
3125,4204,Losin' It
3126,4205,Mermaids
3127,4207,Navy Seals
3128,4210,Manhunter
3129,4211,Reversal of Fortune
3130,4212,Death on the Nile
3131,4214,Revenge of the Nerds
3132,4215,Revenge of the Nerds II: Nerds in Paradise
3133,4217,4 Little Girls
3134,4218,River's Edge
3135,4219,Girls Just Want to Have Fun
3136,4220,"Longest Yard, The"
3137,4221,Necessary Roughness
3138,4223,Enemy at the Gates
3139,4224,Exit Wounds
3140,4225,"Dish, The"
3141,4226,Memento
3142,4228,Heartbreakers
3143,4229,Say It Isn't So
3144,4231,Someone Like You
3145,4232,Spy Kids
3146,4233,Tomcats
3147,4234,"Tailor of Panama, The"
3148,4235,Amores Perros (Love's a Bitch)
3149,4236,Keep the River on Your Right: A Modern Cannibal Tale
3150,4237,"Gleaners & I, The (Les glaneurs et la glaneuse)"
3151,4238,Along Came a Spider
3152,4239,Blow
3153,4240,Just Visiting
3154,4241,Pokémon 3: The Movie
3155,4242,Beautiful Creatures
3156,4243,Brigham City
3157,4246,Bridget Jones's Diary
3158,4247,Joe Dirt
3159,4248,Josie and the Pussycats
3160,4251,Chopper
3161,4252,"Circle, The (Dayereh)"
3162,4254,Crocodile Dundee in Los Angeles
3163,4255,Freddy Got Fingered
3164,4256,"Center of the World, The"
3165,4259,"Luzhin Defence, The"
3166,4260,"Visit, The"
3167,4262,Scarface
3168,4263,Days of Wine and Roses
3169,4265,Driven
3170,4267,One Night at McCool's
3171,4268,Town & Country
3172,4270,"Mummy Returns, The"
3173,4273,Under the Sand
3174,4275,Krull
3175,4276,Lost in America
3176,4278,Triumph of the Will (Triumph des Willens)
3177,4280,"World According to Garp, The"
3178,4282,Fellini Satyricon
3179,4284,Frankie and Johnny
3180,4285,Frankie and Johnny
3181,4289,"City of Women, The (Città delle donne, La)"
3182,4290,For the Boys
3183,4291,Nine to Five (a.k.a. 9 to 5)
3184,4292,Norma Rae
3185,4293,Summer Rental
3186,4294,"5,000 Fingers of Dr. T, The"
3187,4296,Love Story
3188,4297,Pelle the Conqueror (Pelle erobreren)
3189,4298,Rififi (Du rififi chez les hommes)
3190,4299,"Knight's Tale, A"
3191,4300,Bread and Roses
3192,4304,Startup.com
3193,4305,Angel Eyes
3194,4306,Shrek
3195,4307,"Fast Food, Fast Women"
3196,4308,Moulin Rouge
3197,4310,Pearl Harbor
3198,4312,Himalaya (Himalaya - l'enfance d'un chef)
3199,4313,"Man Who Cried, The"
3200,4316,Ice Castles
3201,4317,Love Potion #9
3202,4321,City Slickers
3203,4322,Eight Men Out
3204,4323,"Horse Soldiers, The"
3205,4325,"Night, The (Notte, La)"
3206,4326,Mississippi Burning
3207,4327,"Magnificent Seven, The"
3208,4329,Rio Bravo
3209,4333,Throw Momma from the Train
3210,4334,Yi Yi
3211,4337,"Sand Pebbles, The"
3212,4338,Twelve O'Clock High
3213,4339,Von Ryan's Express
3214,4340,"Animal, The"
3215,4342,Big Eden
3216,4343,Evolution
3217,4344,Swordfish
3218,4345,"Anniversary Party, The"
3219,4347,Divided We Fall (Musíme si pomáhat)
3220,4349,Catch-22
3221,4350,Forgotten Silver
3222,4351,Point Break
3223,4353,Uncommon Valor
3224,4354,Unlawful Entry
3225,4355,Youngblood
3226,4356,Gentlemen Prefer Blondes
3227,4357,How to Marry a Millionaire
3228,4359,"Seven Year Itch, The"
3229,4361,Tootsie
3230,4366,Atlantis: The Lost Empire
3231,4367,Lara Croft: Tomb Raider
3232,4368,Dr. Dolittle 2
3233,4369,"Fast and the Furious, The"
3234,4370,A.I. Artificial Intelligence
3235,4371,Baby Boy
3236,4372,Crazy/Beautiful
3237,4373,Pootie Tang
3238,4374,Let It Snow
3239,4378,Sexy Beast
3240,4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der)"
3241,4381,"Closet, The (Placard, Le)"
3242,4383,"Crimson Rivers, The (Rivières pourpres, Les)"
3243,4384,Lumumba
3244,4386,Cats & Dogs
3245,4387,Kiss of the Dragon
3246,4388,Scary Movie 2
3247,4389,Lost and Delirious
3248,4390,Rape Me (Baise-moi)
3249,4392,Alice
3250,4393,Another Woman
3251,4394,Beach Blanket Bingo
3252,4395,Big Deal on Madonna Street (I Soliti Ignoti)
3253,4396,"Cannonball Run, The"
3254,4397,Cannonball Run II
3255,4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le)"
3256,4402,Dr. Goldfoot and the Bikini Machine
3257,4403,"Fall of the House of Usher, The (House of Usher)"
3258,4404,Faust
3259,4406,"Man Who Shot Liberty Valance, The"
3260,4407,Salvador
3261,4408,September
3262,4409,Shadows and Fog
3263,4410,Something Wild
3264,4412,"Thing with Two Heads, The"
3265,4419,All That Heaven Allows
3266,4420,"Barefoot Contessa, The"
3267,4422,Cries and Whispers (Viskningar och rop)
3268,4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il)"
3269,4426,Kiss Me Deadly
3270,4427,"Lion in Winter, The"
3271,4428,"Misfits, The"
3272,4429,Moby Dick
3273,4432,Sweet Smell of Success
3274,4433,Written on the Wind
3275,4434,"10th Victim, The (La decima vittima)"
3276,4436,Obsession
3277,4437,Suspiria
3278,4438,"Fist of Fury (Chinese Connection, The) (Jing wu men)"
3279,4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo)
3280,4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong)"
3281,4441,Game of Death
3282,4442,"Last Dragon, The"
3283,4443,Outland
3284,4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang)"
3285,4445,T-Rex: Back to the Cretaceous
3286,4446,Final Fantasy: The Spirits Within
3287,4447,Legally Blonde
3288,4448,"Score, The"
3289,4449,Adanggaman
3290,4450,Bully
3291,4451,Jump Tomorrow
3292,4452,Made
3293,4453,Michael Jordan to the Max
3294,4454,More
3295,4458,Africa: The Serengeti
3296,4459,Alaska: Spirit of the Wild
3297,4462,18 Again!
3298,4463,1969
3299,4464,"Accidental Tourist, The"
3300,4465,"Accused, The"
3301,4466,Above the Law
3302,4467,"Adventures of Baron Munchausen, The"
3303,4470,Ariel
3304,4471,Arthur 2: On the Rocks
3305,4473,Bat*21
3306,4474,Beaches
3307,4475,"Beast of War, The (Beast, The)"
3308,4476,Big Business
3309,4477,Big Top Pee-Wee
3310,4478,Biloxi Blues
3311,4480,"Blob, The"
3312,4482,"Bright Lights, Big City"
3313,4483,Caddyshack II
3314,4484,Camille Claudel
3315,4487,Cocktail
3316,4488,Colors
3317,4489,Coming to America
3318,4490,"Couch Trip, The"
3319,4492,Critters
3320,4495,Crossing Delancey
3321,4496,D.O.A.
3322,4497,Dead Heat
3323,4498,"Dead Pool, The"
3324,4499,Dirty Rotten Scoundrels
3325,4500,Drowning by Numbers
3326,4502,Ernest Saves Christmas
3327,4504,Feds
3328,4505,For Keeps
3329,4506,Frantic
3330,4508,Gorillas in the Mist
3331,4509,"Great Outdoors, The"
3332,4511,High Spirits
3333,4516,Johnny Be Good
3334,4517,Lady in White (a.k.a. The Mystery of the Lady in White)
3335,4518,The Lair of the White Worm
3336,4519,"Land Before Time, The"
3337,4520,License to Drive
3338,4521,Little Nikita
3339,4522,Masquerade
3340,4523,Milagro Beanfield War
3341,4524,Moon Over Parador
3342,4526,My Stepmother Is an Alien
3343,4527,"Night in the Life of Jimmy Reardon, A"
3344,4529,Bagdad Cafe (Out of Rosenheim)
3345,4531,Red Heat
3346,4533,"Return of the Living Dead, The"
3347,4534,Return to Snowy River (a.k.a. The Man From Snowy River II)
3348,4535,"Man from Snowy River, The"
3349,4537,Running on Empty
3350,4541,"Serpent and the Rainbow, The"
3351,4544,Short Circuit 2
3352,4545,Short Circuit
3353,4546,"Vanishing, The (Spoorloos)"
3354,4552,"Tetsuo, the Ironman (Tetsuo)"
3355,4553,They Live
3356,4557,Tucker: The Man and His Dream
3357,4558,Twins
3358,4562,Without a Clue
3359,4563,Young Einstein
3360,4564,Always
3361,4565,American Ninja
3362,4568,Best of the Best
3363,4571,Bill & Ted's Excellent Adventure
3364,4572,Black Rain
3365,4573,Blaze
3366,4574,Blind Fury
3367,4577,Casualties of War
3368,4578,Chances Are
3369,4580,Cyborg
3370,4581,Dad
3371,4583,Disorganized Crime
3372,4584,Dream a Little Dream
3373,4585,"Dream Team, The"
3374,4587,Earth Girls Are Easy
3375,4589,Eddie and the Cruisers
3376,4591,Erik the Viking
3377,4593,Family Business
3378,4594,Farewell to the King
3379,4595,Fat Man and Little Boy
3380,4597,Gleaming the Cube
3381,4599,Great Balls of Fire!
3382,4600,Gross Anatomy (a.k.a. A Cut Above)
3383,4602,Harlem Nights
3384,4603,Her Alibi
3385,4605,How to Get Ahead in Advertising
3386,4608,"Innocent Man, An"
3387,4610,"January Man, The"
3388,4611,Johnny Handsome
3389,4612,Jesus of Montreal (Jésus de Montréal)
3390,4613,K-9
3391,4614,Kickboxer
3392,4615,Last Exit to Brooklyn
3393,4616,Lean on Me
3394,4617,Let It Ride
3395,4619,Little Monsters
3396,4621,Look Who's Talking
3397,4622,Loverboy
3398,4623,Major League
3399,4624,Meet the Feebles
3400,4625,Millennium
3401,4626,Miracle Mile
3402,4628,New York Stories
3403,4629,Next of Kin
3404,4630,No Holds Barred
3405,4632,"Package, The"
3406,4634,Penn & Teller Get Killed
3407,4635,Pink Cadillac
3408,4636,"Punisher, The"
3409,4638,Jurassic Park III
3410,4639,America's Sweethearts
3411,4640,Brother
3412,4641,Ghost World
3413,4642,Hedwig and the Angry Inch
3414,4643,Planet of the Apes
3415,4644,Bread and Tulips (Pane e tulipani)
3416,4645,Cure
3417,4646,Greenfingers
3418,4649,Wet Hot American Summer
3419,4653,"Return of the Musketeers, The"
3420,4654,Road House
3421,4658,Santa Sangre
3422,4660,Scenes from the Class Struggle in Beverly Hills
3423,4661,Sea of Love
3424,4662,"See No Evil, Hear No Evil"
3425,4663,She's Out of Control
3426,4666,Skin Deep
